time_UTC,depth_m,latitude_dN,longitude_dE,temperature_C,pH
2010-08-11T13:01:52Z,3,43.07,70.07,15.904891,NaN
2010-08-11T13:58:07Z,3,43.07,70.07,15.928567,NaN
2010-08-11T15:00:00Z,3,43.07,70.07,14.507937,NaN
2010-08-11T16:01:52Z,3,43.07,70.07,-999,NaN
2010-08-11T16:58:07Z,3,43.07,70.07,13.133916,NaN
2010-08-11T18:00:00Z,3,43.07,70.07,12.989041,NaN
2010-08-11T19:01:52Z,3,43.07,70.07,13.563407,NaN
2010-08-11T19:58:07Z,3,43.07,70.07,13.460098,NaN
2010-08-11T21:00:00Z,3,43.07,70.07,14.075567,NaN
2010-08-11T22:01:52Z,3,43.07,70.07,15.006989,NaN
2010-08-11T22:58:07Z,3,43.07,70.07,15.997006,NaN
2010-08-12T00:00:00Z,3,43.07,70.07,16.6708,NaN
2010-08-12T01:01:52Z,3,43.07,70.07,16.517279,NaN
2010-08-12T01:58:07Z,3,43.07,70.07,16.204903,NaN
2010-08-12T03:00:00Z,3,43.07,70.07,14.924816,NaN
2010-08-12T04:01:52Z,3,43.07,70.07,13.829206,NaN
2010-08-12T04:58:07Z,3,43.07,70.07,13.017805,NaN
2010-08-12T06:00:00Z,3,43.07,70.07,12.816161,NaN
2010-08-12T07:01:52Z,3,43.07,70.07,12.327582,NaN
2010-08-12T07:58:07Z,3,43.07,70.07,13.220035,NaN
2010-08-12T09:00:00Z,3,43.07,70.07,13.603611,NaN
2010-08-12T10:01:52Z,3,43.07,70.07,14.217867,NaN
2010-08-12T10:58:07Z,3,43.07,70.07,15.201613,NaN
2010-08-12T12:00:00Z,3,43.07,70.07,16.103079,NaN
2010-08-12T13:01:52Z,3,43.07,70.07,16.434635,NaN
2010-08-12T13:58:07Z,3,43.07,70.07,16.271414,NaN
2010-08-12T15:00:00Z,3,43.07,70.07,15.572445,NaN
2010-08-12T16:01:52Z,3,43.07,70.07,15.114343,NaN
2010-08-12T16:58:07Z,3,43.07,70.07,14.16439,NaN
2010-08-12T18:00:00Z,3,43.07,70.07,13.974855,NaN
2010-08-12T19:01:52Z,3,43.07,70.07,13.261895,NaN
2010-08-12T19:58:07Z,3,43.07,70.07,14.454398,NaN
2010-08-12T21:00:00Z,3,43.07,70.07,14.237751,NaN
2010-08-12T22:01:52Z,3,43.07,70.07,14.624322,NaN
2010-08-12T22:58:07Z,3,43.07,70.07,15.358302,NaN
2010-08-13T00:00:00Z,3,43.07,70.07,15.982622,NaN
2010-08-13T01:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T01:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T03:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T04:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T04:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T06:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T07:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T07:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T09:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T10:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T10:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T12:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T13:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T13:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T15:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T16:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T16:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T18:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T19:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T19:58:07Z,3,43.07,70.07,-999,NaN
2010-08-13T21:00:00Z,3,43.07,70.07,-999,NaN
2010-08-13T22:01:52Z,3,43.07,70.07,-999,NaN
2010-08-13T22:58:07Z,3,43.07,70.07,-999,NaN
2010-08-14T00:00:00Z,3,43.07,70.07,16.922937,NaN
2010-08-14T01:01:52Z,3,43.07,70.07,17.233183,NaN
2010-08-14T01:58:07Z,3,43.07,70.07,17.57804,NaN
2010-08-14T03:00:00Z,3,43.07,70.07,17.565336,NaN
2010-08-14T04:01:52Z,3,43.07,70.07,17.3931,NaN
2010-08-14T04:58:07Z,3,43.07,70.07,17.27354,NaN
2010-08-14T06:00:00Z,3,43.07,70.07,17.173204,NaN
2010-08-14T07:01:52Z,3,43.07,70.07,17.090548,NaN
2010-08-14T07:58:07Z,3,43.07,70.07,16.691906,NaN
2010-08-14T09:00:00Z,3,43.07,70.07,16.292772,NaN
2010-08-14T10:01:52Z,3,43.07,70.07,16.691425,NaN
2010-08-14T10:58:07Z,3,43.07,70.07,16.903564,NaN
2010-08-14T12:00:00Z,3,43.07,70.07,17.191105,NaN
2010-08-14T13:01:52Z,3,43.07,70.07,17.427052,NaN
2010-08-14T13:58:07Z,3,43.07,70.07,17.71115,NaN
2010-08-14T15:00:00Z,3,43.07,70.07,17.918274,NaN
2010-08-14T16:01:52Z,3,43.07,70.07,17.767794,NaN
2010-08-14T16:58:07Z,3,43.07,70.07,17.731625,NaN
2010-08-14T18:00:00Z,3,43.07,70.07,17.621714,NaN
2010-08-14T19:01:52Z,3,43.07,70.07,17.377378,NaN
2010-08-14T19:58:07Z,3,43.07,70.07,17.102917,NaN
2010-08-14T21:00:00Z,3,43.07,70.07,16.921753,NaN
2010-08-14T22:01:52Z,3,43.07,70.07,17.946012,NaN
2010-08-14T22:58:07Z,3,43.07,70.07,17.478815,NaN
2010-08-15T00:00:00Z,3,43.07,70.07,17.7031,NaN
2010-08-15T01:01:52Z,3,43.07,70.07,17.906626,NaN
2010-08-15T01:58:07Z,3,43.07,70.07,18.162481,NaN
2010-08-15T03:00:00Z,3,43.07,70.07,18.299715,NaN
2010-08-15T04:01:52Z,3,43.07,70.07,18.418434,NaN
2010-08-15T04:58:07Z,3,43.07,70.07,18.259369,NaN
2010-08-15T06:00:00Z,3,43.07,70.07,17.653526,NaN
2010-08-15T07:01:52Z,3,43.07,70.07,17.431189,NaN
2010-08-15T07:58:07Z,3,43.07,70.07,16.585394,NaN
2010-08-15T09:00:00Z,3,43.07,70.07,15.95233,NaN
2010-08-15T10:01:52Z,3,43.07,70.07,16.558388,NaN
2010-08-15T10:58:07Z,3,43.07,70.07,16.224659,NaN
2010-08-15T12:00:00Z,3,43.07,70.07,16.816902,NaN
2010-08-15T13:01:52Z,3,43.07,70.07,17.301239,NaN
2010-08-15T13:58:07Z,3,43.07,70.07,17.918457,NaN
2010-08-15T15:00:00Z,3,43.07,70.07,18.273016,NaN
2010-08-15T16:01:52Z,3,43.07,70.07,18.320187,NaN
2010-08-15T16:58:07Z,3,43.07,70.07,18.09878,NaN
2010-08-15T18:00:00Z,3,43.07,70.07,16.601192,NaN
2010-08-15T19:01:52Z,3,43.07,70.07,15.402263,NaN
2010-08-15T19:58:07Z,3,43.07,70.07,15.249411,NaN
2010-08-15T21:00:00Z,3,43.07,70.07,15.012043,NaN
2010-08-15T22:01:52Z,3,43.07,70.07,14.798483,NaN
2010-08-15T22:58:07Z,3,43.07,70.07,16.478317,NaN
2010-08-16T00:00:00Z,3,43.07,70.07,15.913037,NaN
2010-08-16T01:01:52Z,3,43.07,70.07,16.163586,NaN
2010-08-16T01:58:07Z,3,43.07,70.07,16.791056,NaN
2010-08-16T03:00:00Z,3,43.07,70.07,17.36398,NaN
2010-08-16T04:01:52Z,3,43.07,70.07,17.790215,NaN
2010-08-16T04:58:07Z,3,43.07,70.07,17.815016,NaN
2010-08-16T06:00:00Z,3,43.07,70.07,17.616844,NaN
2010-08-16T07:01:52Z,3,43.07,70.07,16.685362,NaN
2010-08-16T07:58:07Z,3,43.07,70.07,15.790923,NaN
2010-08-16T09:00:00Z,3,43.07,70.07,14.973013,NaN
2010-08-16T10:01:52Z,3,43.07,70.07,14.315902,NaN
2010-08-16T10:58:07Z,3,43.07,70.07,14.506004,NaN
2010-08-16T12:00:00Z,3,43.07,70.07,14.411497,NaN
2010-08-16T13:01:52Z,3,43.07,70.07,15.16135,NaN
2010-08-16T13:58:07Z,3,43.07,70.07,15.918994,NaN
2010-08-16T15:00:00Z,3,43.07,70.07,16.8169,NaN
2010-08-16T16:01:52Z,3,43.07,70.07,17.44222,NaN
2010-08-16T16:58:07Z,3,43.07,70.07,17.452255,NaN
2010-08-16T18:00:00Z,3,43.07,70.07,17.144585,NaN
2010-08-16T19:01:52Z,3,43.07,70.07,15.949978,NaN
2010-08-16T19:58:07Z,3,43.07,70.07,14.497402,NaN
2010-08-16T21:00:00Z,3,43.07,70.07,13.778857,NaN
2010-08-16T22:01:52Z,3,43.07,70.07,13.308004,NaN
2010-08-16T22:58:07Z,3,43.07,70.07,12.733633,NaN
2010-08-17T00:00:00Z,3,43.07,70.07,14.045882,NaN
2010-08-17T01:01:52Z,3,43.07,70.07,13.775751,NaN
2010-08-17T01:58:07Z,3,43.07,70.07,14.471333,NaN
2010-08-17T03:00:00Z,3,43.07,70.07,15.596357,NaN
2010-08-17T04:01:52Z,3,43.07,70.07,16.464386,NaN
2010-08-17T04:58:07Z,3,43.07,70.07,16.956713,NaN
2010-08-17T06:00:00Z,3,43.07,70.07,16.721664,NaN
2010-08-17T07:01:52Z,3,43.07,70.07,16.613785,NaN
2010-08-17T07:58:07Z,3,43.07,70.07,15.707022,NaN
2010-08-17T09:00:00Z,3,43.07,70.07,14.284357,NaN
2010-08-17T10:01:52Z,3,43.07,70.07,14.108917,NaN
2010-08-17T10:58:07Z,3,43.07,70.07,13.15774,NaN
2010-08-17T12:00:00Z,3,43.07,70.07,13.624937,NaN
2010-08-17T13:01:52Z,3,43.07,70.07,13.267726,NaN
2010-08-17T13:58:07Z,3,43.07,70.07,13.841424,NaN
2010-08-17T15:00:00Z,3,43.07,70.07,14.832435,NaN
2010-08-17T16:01:52Z,3,43.07,70.07,15.9336,NaN
2010-08-17T16:58:07Z,3,43.07,70.07,16.45691,NaN
2010-08-17T18:00:00Z,3,43.07,70.07,16.094994,NaN
2010-08-17T19:01:52Z,3,43.07,70.07,16.341455,NaN
2010-08-17T19:58:07Z,3,43.07,70.07,15.10726,NaN
2010-08-17T21:00:00Z,3,43.07,70.07,14.570101,NaN
2010-08-17T22:01:52Z,3,43.07,70.07,13.450276,NaN
2010-08-17T22:58:07Z,3,43.07,70.07,13.500063,NaN
2010-08-18T00:00:00Z,3,43.07,70.07,13.159536,NaN
2010-08-18T01:01:52Z,3,43.07,70.07,14.298031,NaN
2010-08-18T01:58:07Z,3,43.07,70.07,14.054585,NaN
2010-08-18T03:00:00Z,3,43.07,70.07,14.637808,NaN
2010-08-18T04:01:52Z,3,43.07,70.07,15.475314,NaN
2010-08-18T04:58:07Z,3,43.07,70.07,16.36558,NaN
2010-08-18T06:00:00Z,3,43.07,70.07,16.753866,NaN
2010-08-18T07:01:52Z,3,43.07,70.07,16.575907,NaN
2010-08-18T07:58:07Z,3,43.07,70.07,16.427605,NaN
2010-08-18T09:00:00Z,3,43.07,70.07,15.526964,NaN
2010-08-18T10:01:52Z,3,43.07,70.07,14.571847,NaN
2010-08-18T10:58:07Z,3,43.07,70.07,13.706545,NaN
2010-08-18T12:00:00Z,3,43.07,70.07,13.690061,NaN
2010-08-18T13:01:52Z,3,43.07,70.07,13.299331,NaN
2010-08-18T13:58:07Z,3,43.07,70.07,13.754696,NaN
2010-08-18T15:00:00Z,3,43.07,70.07,14.115692,NaN
2010-08-18T16:01:52Z,3,43.07,70.07,14.77074,NaN
2010-08-18T16:58:07Z,3,43.07,70.07,15.637855,NaN
2010-08-18T18:00:00Z,3,43.07,70.07,16.233824,NaN
2010-08-18T19:01:52Z,3,43.07,70.07,16.299547,NaN
2010-08-18T19:58:07Z,3,43.07,70.07,16.325726,NaN
2010-08-18T21:00:00Z,3,43.07,70.07,14.853352,NaN
2010-08-18T22:01:52Z,3,43.07,70.07,14.447827,NaN
2010-08-18T22:58:07Z,3,43.07,70.07,13.726781,NaN
2010-08-19T00:00:00Z,3,43.07,70.07,13.732127,NaN
2010-08-19T01:01:52Z,3,43.07,70.07,13.477418,NaN
2010-08-19T01:58:07Z,3,43.07,70.07,14.57888,NaN
2010-08-19T03:00:00Z,3,43.07,70.07,14.233372,NaN
2010-08-19T04:01:52Z,3,43.07,70.07,14.72047,NaN
2010-08-19T04:58:07Z,3,43.07,70.07,15.419573,NaN
2010-08-19T06:00:00Z,3,43.07,70.07,16.211271,NaN
2010-08-19T07:01:52Z,3,43.07,70.07,16.69558,NaN
2010-08-19T07:58:07Z,3,43.07,70.07,16.511885,NaN
2010-08-19T09:00:00Z,3,43.07,70.07,16.375126,NaN
2010-08-19T10:01:52Z,3,43.07,70.07,15.63681,NaN
2010-08-19T10:58:07Z,3,43.07,70.07,15.025825,NaN
2010-08-19T12:00:00Z,3,43.07,70.07,14.251727,NaN
2010-08-19T13:01:52Z,3,43.07,70.07,13.912068,NaN
2010-08-19T13:58:07Z,3,43.07,70.07,13.698218,NaN
2010-08-19T15:00:00Z,3,43.07,70.07,14.36193,NaN
2010-08-19T16:01:52Z,3,43.07,70.07,14.557705,NaN
2010-08-19T16:58:07Z,3,43.07,70.07,15.171396,NaN
2010-08-19T18:00:00Z,3,43.07,70.07,15.806894,NaN
2010-08-19T19:01:52Z,3,43.07,70.07,16.583712,NaN
2010-08-19T19:58:07Z,3,43.07,70.07,16.325804,NaN
2010-08-19T21:00:00Z,3,43.07,70.07,16.394184,NaN
2010-08-19T22:01:52Z,3,43.07,70.07,15.810715,NaN
2010-08-19T22:58:07Z,3,43.07,70.07,16.090612,NaN
2010-08-20T00:00:00Z,3,43.07,70.07,16.062227,NaN
2010-08-20T01:01:52Z,3,43.07,70.07,15.904177,NaN
2010-08-20T01:58:07Z,3,43.07,70.07,15.550186,NaN
2010-08-20T03:00:00Z,3,43.07,70.07,16.515614,NaN
2010-08-20T04:01:52Z,3,43.07,70.07,16.073223,NaN
2010-08-20T04:58:07Z,3,43.07,70.07,16.272503,NaN
2010-08-20T06:00:00Z,3,43.07,70.07,16.580578,NaN
2010-08-20T07:01:52Z,3,43.07,70.07,16.952698,NaN
2010-08-20T07:58:07Z,3,43.07,70.07,17.192322,NaN
2010-08-20T09:00:00Z,3,43.07,70.07,17.198212,NaN
2010-08-20T10:01:52Z,3,43.07,70.07,17.124695,NaN
2010-08-20T10:58:07Z,3,43.07,70.07,16.85439,NaN
2010-08-20T12:00:00Z,3,43.07,70.07,16.754368,NaN
2010-08-20T13:01:52Z,3,43.07,70.07,16.692797,NaN
2010-08-20T13:58:07Z,3,43.07,70.07,16.336893,NaN
2010-08-20T15:00:00Z,3,43.07,70.07,16.651424,NaN
2010-08-20T16:01:52Z,3,43.07,70.07,16.259602,NaN
2010-08-20T16:58:07Z,3,43.07,70.07,16.786755,NaN
2010-08-20T18:00:00Z,3,43.07,70.07,17.272228,NaN
2010-08-20T19:01:52Z,3,43.07,70.07,17.59128,NaN
2010-08-20T19:58:07Z,3,43.07,70.07,17.900208,NaN
2010-08-20T21:00:00Z,3,43.07,70.07,17.906204,NaN
2010-08-20T22:01:52Z,3,43.07,70.07,17.720913,NaN
2010-08-20T22:58:07Z,3,43.07,70.07,16.584114,NaN
2010-08-21T00:00:00Z,3,43.07,70.07,16.419456,NaN
2010-08-21T01:01:52Z,3,43.07,70.07,16.151682,NaN
2010-08-21T01:58:07Z,3,43.07,70.07,16.274946,NaN
2010-08-21T03:00:00Z,3,43.07,70.07,16.347912,NaN
2010-08-21T04:01:52Z,3,43.07,70.07,17.355297,NaN
2010-08-21T04:58:07Z,3,43.07,70.07,16.912174,NaN
2010-08-21T06:00:00Z,3,43.07,70.07,16.977587,NaN
2010-08-21T07:01:52Z,3,43.07,70.07,17.242933,NaN
2010-08-21T07:58:07Z,3,43.07,70.07,17.59401,NaN
2010-08-21T09:00:00Z,3,43.07,70.07,17.874355,NaN
2010-08-21T10:01:52Z,3,43.07,70.07,17.838352,NaN
2010-08-21T10:58:07Z,3,43.07,70.07,17.806786,NaN
2010-08-21T12:00:00Z,3,43.07,70.07,17.532944,NaN
2010-08-21T13:01:52Z,3,43.07,70.07,17.431978,NaN
2010-08-21T13:58:07Z,3,43.07,70.07,17.345585,NaN
2010-08-21T15:00:00Z,3,43.07,70.07,16.81903,NaN
2010-08-21T16:01:52Z,3,43.07,70.07,16.95563,NaN
2010-08-21T16:58:07Z,3,43.07,70.07,17.359276,NaN
2010-08-21T18:00:00Z,3,43.07,70.07,17.472265,NaN
2010-08-21T19:01:52Z,3,43.07,70.07,17.855114,NaN
2010-08-21T19:58:07Z,3,43.07,70.07,18.093409,NaN
2010-08-21T21:00:00Z,3,43.07,70.07,18.413376,NaN
2010-08-21T22:01:52Z,3,43.07,70.07,18.40599,NaN
2010-08-21T22:58:07Z,3,43.07,70.07,18.280828,NaN
2010-08-22T00:00:00Z,3,43.07,70.07,18.085964,NaN
2010-08-22T01:01:52Z,3,43.07,70.07,18.10951,NaN
2010-08-22T01:58:07Z,3,43.07,70.07,17.885406,NaN
2010-08-22T03:00:00Z,3,43.07,70.07,17.560942,NaN
2010-08-22T04:01:52Z,3,43.07,70.07,17.15881,NaN
2010-08-22T04:58:07Z,3,43.07,70.07,17.746246,NaN
2010-08-22T06:00:00Z,3,43.07,70.07,17.804214,NaN
2010-08-22T07:01:52Z,3,43.07,70.07,18.02415,NaN
2010-08-22T07:58:07Z,3,43.07,70.07,18.276493,NaN
2010-08-22T09:00:00Z,3,43.07,70.07,18.379484,NaN
2010-08-22T10:01:52Z,3,43.07,70.07,18.504118,NaN
2010-08-22T10:58:07Z,3,43.07,70.07,18.47536,NaN
2010-08-22T12:00:00Z,3,43.07,70.07,18.438292,NaN
2010-08-22T13:01:52Z,3,43.07,70.07,18.140669,NaN
2010-08-22T13:58:07Z,3,43.07,70.07,17.88387,NaN
2010-08-22T15:00:00Z,3,43.07,70.07,17.633783,NaN
2010-08-22T16:01:52Z,3,43.07,70.07,17.145674,NaN
2010-08-22T16:58:07Z,3,43.07,70.07,17.535822,NaN
2010-08-22T18:00:00Z,3,43.07,70.07,17.57104,NaN
2010-08-22T19:01:52Z,3,43.07,70.07,17.865177,NaN
2010-08-22T19:58:07Z,3,43.07,70.07,18.204155,NaN
2010-08-22T21:00:00Z,3,43.07,70.07,18.52715,NaN
2010-08-22T22:01:52Z,3,43.07,70.07,18.681957,NaN
2010-08-22T22:58:07Z,3,43.07,70.07,18.66086,NaN
2010-08-23T00:00:00Z,3,43.07,70.07,18.542322,NaN
2010-08-23T01:01:52Z,3,43.07,70.07,18.31792,NaN
2010-08-23T01:58:07Z,3,43.07,70.07,18.331104,NaN
2010-08-23T03:00:00Z,3,43.07,70.07,18.086218,NaN
2010-08-23T04:01:52Z,3,43.07,70.07,17.796896,NaN
2010-08-23T04:58:07Z,3,43.07,70.07,17.82757,NaN
2010-08-23T06:00:00Z,3,43.07,70.07,17.969086,NaN
2010-08-23T07:01:52Z,3,43.07,70.07,18.112555,NaN
2010-08-23T07:58:07Z,3,43.07,70.07,18.31797,NaN
2010-08-23T09:00:00Z,3,43.07,70.07,18.558155,NaN
2010-08-23T10:01:52Z,3,43.07,70.07,18.712124,NaN
2010-08-23T10:58:07Z,3,43.07,70.07,18.761583,NaN
2010-08-23T12:00:00Z,3,43.07,70.07,18.68588,NaN
2010-08-23T13:01:52Z,3,43.07,70.07,18.561357,NaN
2010-08-23T13:58:07Z,3,43.07,70.07,18.331062,NaN
2010-08-23T15:00:00Z,3,43.07,70.07,18.321125,NaN
2010-08-23T16:01:52Z,3,43.07,70.07,18.311192,NaN
2010-08-23T16:58:07Z,3,43.07,70.07,18.315334,NaN
2010-08-23T18:00:00Z,3,43.07,70.07,18.329823,NaN
2010-08-23T19:01:52Z,3,43.07,70.07,18.357521,NaN
2010-08-23T19:58:07Z,3,43.07,70.07,18.440413,NaN
2010-08-23T21:00:00Z,3,43.07,70.07,18.488441,NaN
2010-08-23T22:01:52Z,3,43.07,70.07,18.622065,NaN
2010-08-23T22:58:07Z,3,43.07,70.07,18.735018,NaN
2010-08-24T00:00:00Z,3,43.07,70.07,18.761406,NaN
2010-08-24T01:01:52Z,3,43.07,70.07,18.644115,NaN
2010-08-24T01:58:07Z,3,43.07,70.07,18.39722,NaN
2010-08-24T03:00:00Z,3,43.07,70.07,18.409351,NaN
2010-08-24T04:01:52Z,3,43.07,70.07,18.394333,NaN
2010-08-24T04:58:07Z,3,43.07,70.07,18.368559,NaN
2010-08-24T06:00:00Z,3,43.07,70.07,18.334307,NaN
2010-08-24T07:01:52Z,3,43.07,70.07,18.356907,NaN
2010-08-24T07:58:07Z,3,43.07,70.07,18.38445,NaN
2010-08-24T09:00:00Z,3,43.07,70.07,18.469704,NaN
2010-08-24T10:01:52Z,3,43.07,70.07,18.619028,NaN
2010-08-24T10:58:07Z,3,43.07,70.07,18.641424,NaN
2010-08-24T12:00:00Z,3,43.07,70.07,18.737072,NaN
2010-08-24T13:01:52Z,3,43.07,70.07,18.746553,NaN
2010-08-24T13:58:07Z,3,43.07,70.07,18.552643,NaN
2010-08-24T15:00:00Z,3,43.07,70.07,18.53247,NaN
2010-08-24T16:01:52Z,3,43.07,70.07,18.504524,NaN
2010-08-24T16:58:07Z,3,43.07,70.07,18.563095,NaN
2010-08-24T18:00:00Z,3,43.07,70.07,18.517096,NaN
2010-08-24T19:01:52Z,3,43.07,70.07,18.447582,NaN
2010-08-24T19:58:07Z,3,43.07,70.07,18.527676,NaN
2010-08-24T21:00:00Z,3,43.07,70.07,18.614773,NaN
2010-08-24T22:01:52Z,3,43.07,70.07,18.743122,NaN
2010-08-24T22:58:07Z,3,43.07,70.07,18.825846,NaN
2010-08-25T00:00:00Z,3,43.07,70.07,18.862028,NaN
2010-08-25T01:01:52Z,3,43.07,70.07,18.82866,NaN
2010-08-25T01:58:07Z,3,43.07,70.07,18.615168,NaN
2010-08-25T03:00:00Z,3,43.07,70.07,18.46728,NaN
2010-08-25T04:01:52Z,3,43.07,70.07,18.418814,NaN
2010-08-25T04:58:07Z,3,43.07,70.07,18.290192,NaN
2010-08-25T06:00:00Z,3,43.07,70.07,18.355145,NaN
2010-08-25T07:01:52Z,3,43.07,70.07,18.292734,NaN
2010-08-25T07:58:07Z,3,43.07,70.07,18.345648,NaN
2010-08-25T09:00:00Z,3,43.07,70.07,18.41952,NaN
2010-08-25T10:01:52Z,3,43.07,70.07,18.566473,NaN
2010-08-25T10:58:07Z,3,43.07,70.07,18.662668,NaN
2010-08-25T12:00:00Z,3,43.07,70.07,18.74971,NaN
2010-08-25T13:01:52Z,3,43.07,70.07,18.730213,NaN
2010-08-25T13:58:07Z,3,43.07,70.07,18.692732,NaN
2010-08-25T15:00:00Z,3,43.07,70.07,18.42017,NaN
2010-08-25T16:01:52Z,3,43.07,70.07,18.417875,NaN
2010-08-25T16:58:07Z,3,43.07,70.07,18.37427,NaN
2010-08-25T18:00:00Z,3,43.07,70.07,18.412018,NaN
2010-08-25T19:01:52Z,3,43.07,70.07,18.284262,NaN
2010-08-25T19:58:07Z,3,43.07,70.07,18.342985,NaN
2010-08-25T21:00:00Z,3,43.07,70.07,18.38032,NaN
2010-08-25T22:01:52Z,3,43.07,70.07,18.455751,NaN
2010-08-25T22:58:07Z,3,43.07,70.07,18.623602,NaN
2010-08-26T00:00:00Z,3,43.07,70.07,18.70643,NaN
2010-08-26T01:01:52Z,3,43.07,70.07,18.713697,NaN
2010-08-26T01:58:07Z,3,43.07,70.07,18.629202,NaN
2010-08-26T03:00:00Z,3,43.07,70.07,18.41233,NaN
2010-08-26T04:01:52Z,3,43.07,70.07,18.373955,NaN
2010-08-26T04:58:07Z,3,43.07,70.07,18.35463,NaN
2010-08-26T06:00:00Z,3,43.07,70.07,18.364532,NaN
2010-08-26T07:01:52Z,3,43.07,70.07,18.316082,NaN
2010-08-26T07:58:07Z,3,43.07,70.07,18.363708,NaN
2010-08-26T09:00:00Z,3,43.07,70.07,18.354689,NaN
2010-08-26T10:01:52Z,3,43.07,70.07,18.429293,NaN
2010-08-26T10:58:07Z,3,43.07,70.07,18.529818,NaN
2010-08-26T12:00:00Z,3,43.07,70.07,18.651838,NaN
2010-08-26T13:01:52Z,3,43.07,70.07,18.723883,NaN
2010-08-26T13:58:07Z,3,43.07,70.07,18.770075,NaN
2010-08-26T15:00:00Z,3,43.07,70.07,18.677336,NaN
2010-08-26T16:01:52Z,3,43.07,70.07,-999,NaN
2010-08-26T16:58:07Z,3,43.07,70.07,-999,NaN
2010-08-26T18:00:00Z,3,43.07,70.07,-999,NaN
2010-08-26T19:01:52Z,3,43.07,70.07,-999,NaN
2010-08-26T19:58:07Z,3,43.07,70.07,-999,NaN
2010-08-26T21:00:00Z,3,43.07,70.07,-999,NaN
2010-08-26T22:01:52Z,3,43.07,70.07,-999,NaN
2010-08-26T22:58:07Z,3,43.07,70.07,-999,NaN
2010-08-27T00:00:00Z,3,43.07,70.07,19.107124,NaN
2010-08-27T01:01:52Z,3,43.07,70.07,19.13328,NaN
2010-08-27T01:58:07Z,3,43.07,70.07,19.13942,NaN
2010-08-27T03:00:00Z,3,43.07,70.07,18.964441,NaN
2010-08-27T04:01:52Z,3,43.07,70.07,18.795977,NaN
2010-08-27T04:58:07Z,3,43.07,70.07,18.61229,NaN
2010-08-27T06:00:00Z,3,43.07,70.07,18.563866,NaN
2010-08-27T07:01:52Z,3,43.07,70.07,18.431791,NaN
2010-08-27T07:58:07Z,3,43.07,70.07,18.443943,NaN
2010-08-27T09:00:00Z,3,43.07,70.07,18.446186,NaN
2010-08-27T10:01:52Z,3,43.07,70.07,18.58033,NaN
2010-08-27T10:58:07Z,3,43.07,70.07,18.717213,NaN
2010-08-27T12:00:00Z,3,43.07,70.07,18.904654,NaN
2010-08-27T13:01:52Z,3,43.07,70.07,18.952526,NaN
2010-08-27T13:58:07Z,3,43.07,70.07,18.98895,NaN
2010-08-27T15:00:00Z,3,43.07,70.07,19.007713,NaN
2010-08-27T16:01:52Z,3,43.07,70.07,18.84572,NaN
2010-08-27T16:58:07Z,3,43.07,70.07,18.711626,NaN
2010-08-27T18:00:00Z,3,43.07,70.07,18.589865,NaN
2010-08-27T19:01:52Z,3,43.07,70.07,18.488432,NaN
2010-08-27T19:58:07Z,3,43.07,70.07,18.798931,NaN
2010-08-27T21:00:00Z,3,43.07,70.07,18.636274,NaN
2010-08-27T22:01:52Z,3,43.07,70.07,18.818455,NaN
2010-08-27T22:58:07Z,3,43.07,70.07,18.993238,NaN
2010-08-28T00:00:00Z,3,43.07,70.07,19.174847,NaN
2010-08-28T01:01:52Z,3,43.07,70.07,19.291918,NaN
2010-08-28T01:58:07Z,3,43.07,70.07,19.244143,NaN
2010-08-28T03:00:00Z,3,43.07,70.07,19.204779,NaN
2010-08-28T04:01:52Z,3,43.07,70.07,18.862171,NaN
2010-08-28T04:58:07Z,3,43.07,70.07,18.652187,NaN
2010-08-28T06:00:00Z,3,43.07,70.07,18.53182,NaN
2010-08-28T07:01:52Z,3,43.07,70.07,18.387688,NaN
2010-08-28T07:58:07Z,3,43.07,70.07,18.333271,NaN
2010-08-28T09:00:00Z,3,43.07,70.07,18.305176,NaN
2010-08-28T10:01:52Z,3,43.07,70.07,18.363428,NaN
2010-08-28T10:58:07Z,3,43.07,70.07,18.599262,NaN
2010-08-28T12:00:00Z,3,43.07,70.07,18.845743,NaN
2010-08-28T13:01:52Z,3,43.07,70.07,19.031193,NaN
2010-08-28T13:58:07Z,3,43.07,70.07,18.997028,NaN
2010-08-28T15:00:00Z,3,43.07,70.07,19.085112,NaN
2010-08-28T16:01:52Z,3,43.07,70.07,18.84293,NaN
